# session: ff_fuel, 2026-09-22T20:00:47+03:00
# ecu: 03H906032 / 1037382557
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: KWP2000 0x2C/0x21 over TP2.0
# source_file: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/logging/sessions/ff_fuel.json
# simulated: true
# simulated_by: logging/ecu_sim.py -- NOT a recording of an ECU
# sim_time_scale: 1
time_s,var,value,unit
0.4767,B_stend,0,-
0.4767,anztist,0,count
0.4767,zdgz,0,count
0.4767,tnst_w,0,count
0.4767,fr_w_b1,0,-
0.4767,rlsol_req,0,%
0.4767,rl_max_arb,0.195312,%
0.4767,ff_msv_sat_ticks,0,count
0.4767,ff_prail_add,0,bar
0.4767,ff_win_margin_min,0,degCA
0.4767,ff_prist_min,0,bar
0.4767,ff_diag_ticks,0,count
0.4767,prsoll_raw,0,bar
0.4767,prsoll_clamped,0,bar
0.4767,prsoll_rate,0,bar
0.4767,prsoll_w,61,bar
0.4767,prist_w,60,bar
0.4767,prdiff,0,bar
0.4767,vhdp_spare,16,-
0.4767,vmsv_limited,512,-
0.4767,wbho1s_w,4.6875,degCA
0.4767,dwi_inj_angle,7.5,degCA
0.4767,win_margin_req,0,0.75 degCA
0.4767,ti_sum,2400,us
0.8229,ff_magic,0,-
0.8229,ff_length,0,B
0.8229,ff_csum,0,-
0.8229,ff_e_filt,0,%
0.8229,ff_f_q10,0,-
0.8229,ff_mode,0,-
0.8229,ff_status,0,-
0.8229,ff_e_raw,0,%
0.8229,ff_t_fuel,-40,degC
0.8229,ff_frame_ctr,0,-
0.8229,ff_fw_ver,0,-
0.8229,ff_cal_mode,0,-
0.8229,ff_cal_ok,0,-
0.8229,ff_age_ticks,0,s
0.8229,ff_hold_ticks,0,s
0.8229,ff_frames,0,count
0.8229,ff_faults,0,count
0.8229,ff_stall,0,count
0.8229,ff_src_owner,0,-
0.8229,ff_src_seen,0,-
0.8229,ff_src_foreign,0,count
0.8229,ff_ticks,0,count
0.8229,ff_e_key,0,%
0.8229,ff_e_frac,0,-
0.8229,ff_frame_bad,0,-
0.8229,ff_dzw_e,0,degCA
0.8229,ff_fzw_q8,0,-
0.8229,ff_rk_calls,0,count
0.8229,ff_e_persist,0,%
0.8229,ff_persist_state,0,-
0.8229,ff_persist_err,0,-
0.8229,ff_diag_e_pct,0,%
0.8229,ff_diag_f_pct,0,%
0.8229,ff_diag_t_degc,-40,degC
0.8229,ff_persist_wait,0,s
0.8229,ff_persist_writes,0,count
0.8229,ff_persist_fails,0,count
0.8229,eep_blk8_mirror_b0,0,%
0.8229,eep_blk8_mirror_b1,0,%
0.8229,eep_blk8_mirror_b2,0,%
0.8229,eep_blk8_mirror_b14,0,-
0.8229,eep_blk8_mirror_b29,0,-
0.8229,eep_blk8_mirror_csum,0,-
0.8229,nvm_queue_state,0,-
0.8229,raster_setA_10ms_count,98,count
0.8229,raster_setB_10ms_count,0,count
0.8229,raster_setB_1ms_count,0,count
0.8229,rk_fuel_mass,1134,-
