# session: ff_fuel, 2026-09-22T20:02:21+03:00
# ecu: 03H906032 / 1037382557
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: KWP2000 0x2C/0x21 over TP2.0
# source_file: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/logging/sessions/ff_fuel.json
# simulated: true
# simulated_by: logging/ecu_sim.py -- NOT a recording of an ECU
# sim_patch: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/patches/ff_fuel
# sim_time_scale: 5
time_s,var,value,unit
0.5478,vhdp_spare,16,-
0.5478,vmsv_limited,512,-
0.5478,wbho1s_w,4.6875,degCA
0.5478,dwi_inj_angle,7.5,degCA
0.5478,win_margin_req,0,0.75 degCA
0.5478,ti_sum,2400,us
0.8906,ff_magic,1179004977,-
0.8906,ff_length,76,B
0.8906,ff_csum,64304,-
0.8906,ff_e_filt,6.9375,%
0.8906,ff_f_q10,1.0459,-
0.8906,ff_mode,1,-
0.8906,ff_status,0,-
0.8906,ff_e_raw,85,%
0.8906,ff_t_fuel,25,degC
0.8906,ff_frame_ctr,33,-
0.8906,ff_fw_ver,1,-
0.8906,ff_cal_mode,1,-
0.8906,ff_cal_ok,1,-
0.8906,ff_age_ticks,0.15,s
0.8906,ff_hold_ticks,0,s
0.8906,ff_frames,34,count
0.8906,ff_faults,0,count
0.8906,ff_stall,0,count
0.8906,ff_src_owner,1,-
0.8906,ff_src_seen,1,-
0.8906,ff_src_foreign,0,count
0.8906,ff_ticks,350,count
0.8906,ff_e_key,0,%
0.8906,ff_e_frac,786,-
0.8906,ff_frame_bad,0,-
0.8906,ff_dzw_e,0,degCA
0.8906,ff_fzw_q8,0,-
0.8906,ff_rk_calls,207,count
0.8906,ff_e_persist,0,%
0.8906,ff_persist_state,0,-
0.8906,ff_persist_err,2,-
0.8906,ff_diag_e_pct,7,%
0.8906,ff_diag_f_pct,104,%
0.8906,ff_diag_t_degc,25,degC
0.8906,ff_persist_wait,56.5,s
0.8906,ff_persist_writes,0,count
0.8906,ff_persist_fails,0,count
0.8906,eep_blk8_mirror_b0,0,%
0.8906,eep_blk8_mirror_b1,0,%
0.8906,eep_blk8_mirror_b2,0,%
0.8906,eep_blk8_mirror_b14,0,-
0.8906,eep_blk8_mirror_b29,0,-
0.8906,eep_blk8_mirror_csum,0,-
0.8906,nvm_queue_state,0,-
0.8906,raster_setA_10ms_count,349,count
0.8906,raster_setB_10ms_count,0,count
0.8906,raster_setB_1ms_count,0,count
0.8906,rk_fuel_mass,1598,-
0.8906,zwist_display_b1,15,degCA
0.8906,dwkrz_0,0,degCA
0.8906,dwkrz_1,0,degCA
0.8906,dwkrz_2,0,degCA
0.8906,dwkrz_3,0,degCA
0.8906,dwkrz_4,0,degCA
0.8906,dwkrz_5,0,degCA
0.8906,wkrm,0,degCA
0.8906,zw_low_octane_latch,0,-
0.8906,rl_w,43.1885,%
0.8906,nmot_w,1569.75,rpm
0.8906,rl_for_fuel,43.1885,%
0.8906,tmot,21.75,degC
0.8906,can_rx_spare0_b0,85,%
0.8906,can_rx_spare0_ctr,39,-
0.8906,ff_fst_q10,1,-
0.8906,ff_zwst_add,0,degCA
0.8906,tmst,-48,degC
0.8906,ksta_adapted,1,-
0.8906,zwstt,0,degCA
0.8906,B_st,0,-
0.8906,B_stend,0,-
0.8906,anztist,0,count
0.8906,zdgz,0,count
0.8906,tnst_w,0,count
0.8906,fr_w_b1,0,-
0.8906,rlsol_req,0,%
0.8906,rl_max_arb,0.195312,%
0.8906,ff_msv_sat_ticks,0,count
0.8906,ff_prail_add,0,bar
0.8906,ff_win_margin_min,-2.8125,degCA
0.8906,ff_prist_min,60,bar
0.8906,ff_diag_ticks,50,count
0.8906,prsoll_raw,0,bar
0.8906,prsoll_clamped,0,bar
0.8906,prsoll_rate,0,bar
0.8906,prsoll_w,61,bar
0.8906,prist_w,60,bar
0.8906,prdiff,0,bar
0.8906,vhdp_spare,16,-
0.8906,vmsv_limited,512,-
0.8906,wbho1s_w,4.6875,degCA
0.8906,dwi_inj_angle,7.5,degCA
0.8906,win_margin_req,0,0.75 degCA
0.8906,ti_sum,2400,us
1.2145,ff_magic,1179004977,-
1.2145,ff_length,76,B
1.2145,ff_csum,64095,-
1.2145,ff_e_filt,8.9375,%
1.2145,ff_f_q10,1.05957,-
1.2145,ff_mode,1,-
1.2145,ff_status,0,-
1.2145,ff_e_raw,85,%
1.2145,ff_t_fuel,25,degC
1.2145,ff_frame_ctr,43,-
1.2145,ff_fw_ver,1,-
1.2145,ff_cal_mode,1,-
1.2145,ff_cal_ok,1,-
1.2145,ff_age_ticks,0.15,s
1.2145,ff_hold_ticks,0,s
1.2145,ff_frames,44,count
1.2145,ff_faults,0,count
1.2145,ff_stall,0,count
1.2145,ff_src_owner,1,-
1.2145,ff_src_seen,1,-
1.2145,ff_src_foreign,0,count
1.2145,ff_ticks,448,count
1.2145,ff_e_key,0,%
1.2145,ff_e_frac,64,-
1.2145,ff_frame_bad,0,-
1.2145,ff_dzw_e,0,degCA
1.2145,ff_fzw_q8,0,-
1.2145,ff_rk_calls,289,count
1.2145,ff_e_persist,0,%
1.2145,ff_persist_state,0,-
1.2145,ff_persist_err,2,-
1.2145,ff_diag_e_pct,9,%
1.2145,ff_diag_f_pct,105,%
1.2145,ff_diag_t_degc,25,degC
1.2145,ff_persist_wait,55.52,s
1.2145,ff_persist_writes,0,count
1.2145,ff_persist_fails,0,count
1.2145,eep_blk8_mirror_b0,0,%
1.2145,eep_blk8_mirror_b1,0,%
1.2145,eep_blk8_mirror_b2,0,%
1.2145,eep_blk8_mirror_b14,0,-
1.2145,eep_blk8_mirror_b29,0,-
1.2145,eep_blk8_mirror_csum,0,-
1.2145,nvm_queue_state,0,-
1.2145,raster_setA_10ms_count,447,count
1.2145,raster_setB_10ms_count,0,count
1.2145,raster_setB_1ms_count,0,count
1.2145,rk_fuel_mass,1768,-
1.2145,zwist_display_b1,15,degCA
1.2145,dwkrz_0,0,degCA
1.2145,dwkrz_1,0,degCA
1.2145,dwkrz_2,0,degCA
1.2145,dwkrz_3,0,degCA
1.2145,dwkrz_4,0,degCA
1.2145,dwkrz_5,0,degCA
1.2145,wkrm,0,degCA
1.2145,zw_low_octane_latch,0,-
1.2145,rl_w,50.2441,%
1.2145,nmot_w,1785.5,rpm
1.2145,rl_for_fuel,50.2441,%
1.2145,tmot,22.5,degC
1.2145,can_rx_spare0_b0,85,%
1.2145,can_rx_spare0_ctr,49,-
1.2145,ff_fst_q10,1,-
1.2145,ff_zwst_add,0,degCA
1.2145,tmst,-48,degC
1.2145,ksta_adapted,1,-
1.2145,zwstt,0,degCA
1.2145,B_st,0,-
1.2145,B_stend,0,-
1.2145,anztist,0,count
1.2145,zdgz,0,count
1.2145,tnst_w,0,count
1.2145,fr_w_b1,0,-
1.2145,rlsol_req,0,%
1.2145,rl_max_arb,0.195312,%
1.2145,ff_msv_sat_ticks,0,count
1.2145,ff_prail_add,0,bar
1.2145,ff_win_margin_min,-2.8125,degCA
1.2145,ff_prist_min,60,bar
1.2145,ff_diag_ticks,52,count
1.2145,prsoll_raw,0,bar
1.2145,prsoll_clamped,0,bar
1.2145,prsoll_rate,0,bar
1.2145,prsoll_w,61,bar
1.2145,prist_w,60,bar
1.2145,prdiff,0,bar
1.2145,vhdp_spare,16,-
1.2145,vmsv_limited,512,-
1.2145,wbho1s_w,4.6875,degCA
1.2145,dwi_inj_angle,7.5,degCA
1.2145,win_margin_req,0,0.75 degCA
1.2145,ti_sum,2400,us
1.5535,ff_magic,1179004977,-
1.5535,ff_length,76,B
1.5535,ff_csum,64067,-
1.5535,ff_e_filt,10.875,%
1.5535,ff_f_q10,1.07227,-
1.5535,ff_mode,1,-
1.5535,ff_status,0,-
1.5535,ff_e_raw,85,%
1.5535,ff_t_fuel,25,degC
1.5535,ff_frame_ctr,53,-
1.5535,ff_fw_ver,1,-
1.5535,ff_cal_mode,1,-
1.5535,ff_cal_ok,1,-
1.5535,ff_age_ticks,0.15,s
1.5535,ff_hold_ticks,0,s
1.5535,ff_frames,54,count
1.5535,ff_faults,0,count
1.5535,ff_stall,0,count
1.5535,ff_src_owner,1,-
1.5535,ff_src_seen,1,-
1.5535,ff_src_foreign,0,count
1.5535,ff_ticks,547,count
1.5535,ff_e_key,0,%
1.5535,ff_e_frac,693,-
1.5535,ff_frame_bad,0,-
1.5535,ff_dzw_e,0,degCA
1.5535,ff_fzw_q8,0,-
1.5535,ff_rk_calls,383,count
1.5535,ff_e_persist,0,%
1.5535,ff_persist_state,0,-
1.5535,ff_persist_err,2,-
1.5535,ff_diag_e_pct,11,%
1.5535,ff_diag_f_pct,107,%
1.5535,ff_diag_t_degc,25,degC
1.5535,ff_persist_wait,54.53,s
1.5535,ff_persist_writes,0,count
1.5535,ff_persist_fails,0,count
1.5535,eep_blk8_mirror_b0,0,%
1.5535,eep_blk8_mirror_b1,0,%
1.5535,eep_blk8_mirror_b2,0,%
1.5535,eep_blk8_mirror_b14,0,-
1.5535,eep_blk8_mirror_b29,0,-
1.5535,eep_blk8_mirror_csum,0,-
1.5535,nvm_queue_state,0,-
1.5535,raster_setA_10ms_count,546,count
1.5535,raster_setB_10ms_count,0,count
1.5535,raster_setB_1ms_count,0,count
1.5535,rk_fuel_mass,1935,-
1.5535,zwist_display_b1,15,degCA
1.5535,dwkrz_0,0,degCA
1.5535,dwkrz_1,0,degCA
1.5535,dwkrz_2,0,degCA
1.5535,dwkrz_3,0,degCA
1.5535,dwkrz_4,0,degCA
1.5535,dwkrz_5,0,degCA
1.5535,wkrm,0,degCA
1.5535,zw_low_octane_latch,0,-
1.5535,rl_w,57.373,%
1.5535,nmot_w,2003.25,rpm
1.5535,rl_for_fuel,57.373,%
1.5535,tmot,22.5,degC
1.5535,can_rx_spare0_b0,85,%
1.5535,can_rx_spare0_ctr,59,-
1.5535,ff_fst_q10,1,-
1.5535,ff_zwst_add,0,degCA
1.5535,tmst,-48,degC
1.5535,ksta_adapted,1,-
1.5535,zwstt,0,degCA
1.5535,B_st,0,-
1.5535,B_stend,0,-
1.5535,anztist,0,count
1.5535,zdgz,0,count
1.5535,tnst_w,0,count
1.5535,fr_w_b1,0,-
1.5535,rlsol_req,0,%
1.5535,rl_max_arb,0.195312,%
1.5535,ff_msv_sat_ticks,0,count
1.5535,ff_prail_add,0,bar
1.5535,ff_win_margin_min,-2.8125,degCA
1.5535,ff_prist_min,60,bar
1.5535,ff_diag_ticks,53,count
1.5535,prsoll_raw,0,bar
1.5535,prsoll_clamped,0,bar
1.5535,prsoll_rate,0,bar
1.5535,prsoll_w,61,bar
1.5535,prist_w,60,bar
1.5535,prdiff,0,bar
1.5535,vhdp_spare,16,-
1.5535,vmsv_limited,512,-
1.5535,wbho1s_w,4.6875,degCA
1.5535,dwi_inj_angle,7.5,degCA
1.5535,win_margin_req,0,0.75 degCA
1.5535,ti_sum,2400,us
1.8879,ff_magic,1179004977,-
1.8879,ff_length,76,B
1.8879,ff_csum,63847,-
1.8879,ff_e_filt,12.6875,%
1.8879,ff_f_q10,1.08398,-
1.8879,ff_mode,1,-
1.8879,ff_status,0,-
1.8879,ff_e_raw,85,%
1.8879,ff_t_fuel,25,degC
1.8879,ff_frame_ctr,62,-
1.8879,ff_fw_ver,1,-
1.8879,ff_cal_mode,1,-
1.8879,ff_cal_ok,1,-
1.8879,ff_age_ticks,0.15,s
1.8879,ff_hold_ticks,0,s
1.8879,ff_frames,63,count
1.8879,ff_faults,0,count
1.8879,ff_stall,0,count
1.8879,ff_src_owner,1,-
1.8879,ff_src_seen,1,-
1.8879,ff_src_foreign,0,count
1.8879,ff_ticks,638,count
1.8879,ff_e_key,0,%
1.8879,ff_e_frac,754,-
1.8879,ff_frame_bad,0,-
1.8879,ff_dzw_e,0,degCA
1.8879,ff_fzw_q8,0,-
1.8879,ff_rk_calls,479,count
1.8879,ff_e_persist,0,%
1.8879,ff_persist_state,0,-
1.8879,ff_persist_err,2,-
1.8879,ff_diag_e_pct,13,%
1.8879,ff_diag_f_pct,108,%
1.8879,ff_diag_t_degc,25,degC
1.8879,ff_persist_wait,53.62,s
1.8879,ff_persist_writes,0,count
1.8879,ff_persist_fails,0,count
1.8879,eep_blk8_mirror_b0,0,%
1.8879,eep_blk8_mirror_b1,0,%
1.8879,eep_blk8_mirror_b2,0,%
1.8879,eep_blk8_mirror_b14,0,-
1.8879,eep_blk8_mirror_b29,0,-
1.8879,eep_blk8_mirror_csum,0,-
1.8879,nvm_queue_state,0,-
1.8879,raster_setA_10ms_count,637,count
1.8879,raster_setB_10ms_count,0,count
1.8879,raster_setB_1ms_count,0,count
1.8879,rk_fuel_mass,2093,-
1.8879,zwist_display_b1,15,degCA
1.8879,dwkrz_0,-0.75,degCA
1.8879,dwkrz_1,-2.25,degCA
1.8879,dwkrz_2,-0.75,degCA
1.8879,dwkrz_3,0,degCA
1.8879,dwkrz_4,-1.5,degCA
1.8879,dwkrz_5,-0.75,degCA
1.8879,wkrm,-0.75,degCA
1.8879,zw_low_octane_latch,0,-
1.8879,rl_w,63.916,%
1.8879,nmot_w,2203.5,rpm
1.8879,rl_for_fuel,63.916,%
1.8879,tmot,23.25,degC
1.8879,can_rx_spare0_b0,85,%
1.8879,can_rx_spare0_ctr,68,-
1.8879,ff_fst_q10,1,-
1.8879,ff_zwst_add,0,degCA
1.8879,tmst,-48,degC
1.8879,ksta_adapted,1,-
1.8879,zwstt,0,degCA
1.8879,B_st,0,-
1.8879,B_stend,0,-
1.8879,anztist,0,count
1.8879,zdgz,0,count
1.8879,tnst_w,0,count
1.8879,fr_w_b1,0,-
1.8879,rlsol_req,0,%
1.8879,rl_max_arb,0.195312,%
1.8879,ff_msv_sat_ticks,0,count
1.8879,ff_prail_add,0,bar
1.8879,ff_win_margin_min,-2.8125,degCA
1.8879,ff_prist_min,60,bar
1.8879,ff_diag_ticks,62,count
1.8879,prsoll_raw,0,bar
1.8879,prsoll_clamped,0,bar
1.8879,prsoll_rate,0,bar
1.8879,prsoll_w,61,bar
1.8879,prist_w,60,bar
1.8879,prdiff,0,bar
1.8879,vhdp_spare,16,-
1.8879,vmsv_limited,512,-
1.8879,wbho1s_w,4.6875,degCA
1.8879,dwi_inj_angle,7.5,degCA
1.8879,win_margin_req,0,0.75 degCA
1.8879,ti_sum,2400,us
2.2208,ff_magic,1179004977,-
2.2208,ff_length,76,B
2.2208,ff_csum,63813,-
2.2208,ff_e_filt,14.5625,%
2.2208,ff_f_q10,1.0957,-
2.2208,ff_mode,1,-
2.2208,ff_status,0,-
2.2208,ff_e_raw,85,%
2.2208,ff_t_fuel,25,degC
2.2208,ff_frame_ctr,71,-
2.2208,ff_fw_ver,1,-
2.2208,ff_cal_mode,1,-
2.2208,ff_cal_ok,1,-
2.2208,ff_age_ticks,0.15,s
2.2208,ff_hold_ticks,0,s
2.2208,ff_frames,72,count
2.2208,ff_faults,0,count
2.2208,ff_stall,0,count
2.2208,ff_src_owner,1,-
2.2208,ff_src_seen,1,-
2.2208,ff_src_foreign,0,count
2.2208,ff_ticks,730,count
2.2208,ff_e_key,0,%
2.2208,ff_e_frac,118,-
2.2208,ff_frame_bad,0,-
2.2208,ff_dzw_e,0,degCA
2.2208,ff_fzw_q8,0,-
2.2208,ff_rk_calls,585,count
2.2208,ff_e_persist,0,%
2.2208,ff_persist_state,0,-
2.2208,ff_persist_err,2,-
2.2208,ff_diag_e_pct,15,%
2.2208,ff_diag_f_pct,109,%
2.2208,ff_diag_t_degc,25,degC
2.2208,ff_persist_wait,52.7,s
2.2208,ff_persist_writes,0,count
2.2208,ff_persist_fails,0,count
2.2208,eep_blk8_mirror_b0,0,%
2.2208,eep_blk8_mirror_b1,0,%
2.2208,eep_blk8_mirror_b2,0,%
2.2208,eep_blk8_mirror_b14,0,-
2.2208,eep_blk8_mirror_b29,0,-
2.2208,eep_blk8_mirror_csum,0,-
2.2208,nvm_queue_state,0,-
2.2208,raster_setA_10ms_count,729,count
2.2208,raster_setB_10ms_count,0,count
2.2208,raster_setB_1ms_count,0,count
2.2208,rk_fuel_mass,2250,-
2.2208,zwist_display_b1,15,degCA
2.2208,dwkrz_0,-0.75,degCA
2.2208,dwkrz_1,-2.25,degCA
2.2208,dwkrz_2,-0.75,degCA
2.2208,dwkrz_3,0,degCA
2.2208,dwkrz_4,-2.25,degCA
2.2208,dwkrz_5,-0.75,degCA
2.2208,wkrm,-0.75,degCA
2.2208,zw_low_octane_latch,0,-
2.2208,rl_w,70.5566,%
2.2208,nmot_w,2405.75,rpm
2.2208,rl_for_fuel,70.5566,%
2.2208,tmot,24,degC
2.2208,can_rx_spare0_b0,85,%
2.2208,can_rx_spare0_ctr,77,-
2.2208,ff_fst_q10,1,-
2.2208,ff_zwst_add,0,degCA
2.2208,tmst,-48,degC
2.2208,ksta_adapted,1,-
2.2208,zwstt,0,degCA
2.2208,B_st,0,-
2.2208,B_stend,0,-
2.2208,anztist,0,count
2.2208,zdgz,0,count
2.2208,tnst_w,0,count
2.2208,fr_w_b1,0,-
2.2208,rlsol_req,0,%
2.2208,rl_max_arb,0.195312,%
2.2208,ff_msv_sat_ticks,0,count
2.2208,ff_prail_add,0,bar
2.2208,ff_win_margin_min,-2.8125,degCA
2.2208,ff_prist_min,60,bar
2.2208,ff_diag_ticks,70,count
2.2208,prsoll_raw,0,bar
2.2208,prsoll_clamped,0,bar
2.2208,prsoll_rate,0,bar
2.2208,prsoll_w,61,bar
2.2208,prist_w,60,bar
2.2208,prdiff,0,bar
2.2208,vhdp_spare,16,-
2.2208,vmsv_limited,512,-
2.2208,wbho1s_w,4.6875,degCA
2.2208,dwi_inj_angle,7.5,degCA
2.2208,win_margin_req,0,0.75 degCA
2.2208,ti_sum,2400,us
2.5479,ff_magic,1179004977,-
2.5479,ff_length,76,B
2.5479,ff_csum,64172,-
2.5479,ff_e_filt,16.3125,%
2.5479,ff_f_q10,1.10742,-
2.5479,ff_mode,1,-
2.5479,ff_status,0,-
2.5479,ff_e_raw,85,%
2.5479,ff_t_fuel,25,degC
2.5479,ff_frame_ctr,80,-
2.5479,ff_fw_ver,1,-
2.5479,ff_cal_mode,1,-
2.5479,ff_cal_ok,1,-
2.5479,ff_age_ticks,0.15,s
2.5479,ff_hold_ticks,0,s
2.5479,ff_frames,81,count
2.5479,ff_faults,0,count
2.5479,ff_stall,0,count
2.5479,ff_src_owner,1,-
2.5479,ff_src_seen,1,-
2.5479,ff_src_foreign,0,count
2.5479,ff_ticks,820,count
2.5479,ff_e_key,0,%
2.5479,ff_e_frac,876,-
2.5479,ff_frame_bad,0,-
2.5479,ff_dzw_e,0,degCA
2.5479,ff_fzw_q8,0,-
2.5479,ff_rk_calls,698,count
2.5479,ff_e_persist,0,%
2.5479,ff_persist_state,0,-
2.5479,ff_persist_err,2,-
2.5479,ff_diag_e_pct,16,%
2.5479,ff_diag_f_pct,110,%
2.5479,ff_diag_t_degc,25,degC
2.5479,ff_persist_wait,51.8,s
2.5479,ff_persist_writes,0,count
2.5479,ff_persist_fails,0,count
2.5479,eep_blk8_mirror_b0,0,%
2.5479,eep_blk8_mirror_b1,0,%
2.5479,eep_blk8_mirror_b2,0,%
2.5479,eep_blk8_mirror_b14,0,-
2.5479,eep_blk8_mirror_b29,0,-
2.5479,eep_blk8_mirror_csum,0,-
2.5479,nvm_queue_state,0,-
2.5479,raster_setA_10ms_count,819,count
2.5479,raster_setB_10ms_count,0,count
2.5479,raster_setB_1ms_count,0,count
2.5479,rk_fuel_mass,2407,-
2.5479,zwist_display_b1,15,degCA
2.5479,dwkrz_0,0,degCA
2.5479,dwkrz_1,0,degCA
2.5479,dwkrz_2,0,degCA
2.5479,dwkrz_3,0,degCA
2.5479,dwkrz_4,0,degCA
2.5479,dwkrz_5,0,degCA
2.5479,wkrm,0,degCA
2.5479,zw_low_octane_latch,0,-
2.5479,rl_w,77.0264,%
2.5479,nmot_w,2603.75,rpm
2.5479,rl_for_fuel,77.0264,%
2.5479,tmot,24.75,degC
2.5479,can_rx_spare0_b0,85,%
2.5479,can_rx_spare0_ctr,86,-
2.5479,ff_fst_q10,1,-
2.5479,ff_zwst_add,0,degCA
2.5479,tmst,-48,degC
2.5479,ksta_adapted,1,-
2.5479,zwstt,0,degCA
2.5479,B_st,0,-
2.5479,B_stend,0,-
2.5479,anztist,0,count
2.5479,zdgz,0,count
2.5479,tnst_w,0,count
2.5479,fr_w_b1,0,-
2.5479,rlsol_req,0,%
2.5479,rl_max_arb,0.195312,%
2.5479,ff_msv_sat_ticks,0,count
