# session: ff_fuel, 2026-09-22T20:03:22+03:00
# ecu: 03H906032 / 1037382557
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: KWP2000 0x2C/0x21 over TP2.0
# source_file: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/logging/sessions/ff_fuel.json
# simulated: true
# simulated_by: logging/ecu_sim.py -- NOT a recording of an ECU
# sim_patch: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/patches/ff_fuel
# sim_time_scale: 5
time_s,var,value,unit
0.8808,dwkrz_1,0,degCA
0.8808,dwkrz_2,0,degCA
0.8808,dwkrz_3,0,degCA
0.8808,dwkrz_4,0,degCA
0.8808,dwkrz_5,0,degCA
0.8808,wkrm,0,degCA
0.8808,zw_low_octane_latch,0,-
0.8808,rl_w,43.8965,%
0.8808,nmot_w,1591.75,rpm
0.8808,rl_for_fuel,43.8965,%
0.8808,tmot,21.75,degC
0.8808,can_rx_spare0_b0,85,%
0.8808,can_rx_spare0_ctr,41,-
0.8808,ff_fst_q10,1,-
0.8808,ff_zwst_add,0,degCA
0.8808,tmst,-48,degC
0.8808,ksta_adapted,1,-
0.8808,zwstt,0,degCA
0.8808,B_st,0,-
0.8808,B_stend,0,-
0.8808,anztist,0,count
0.8808,zdgz,0,count
0.8808,tnst_w,0,count
0.8808,fr_w_b1,0,-
0.8808,rlsol_req,0,%
0.8808,rl_max_arb,0.195312,%
0.8808,ff_msv_sat_ticks,0,count
0.8808,ff_prail_add,0,bar
0.8808,ff_win_margin_min,-2.8125,degCA
0.8808,ff_prist_min,60,bar
0.8808,ff_diag_ticks,40,count
0.8808,prsoll_raw,0,bar
0.8808,prsoll_clamped,0,bar
0.8808,prsoll_rate,0,bar
0.8808,prsoll_w,61,bar
0.8808,prist_w,60,bar
0.8808,prdiff,0,bar
0.8808,vhdp_spare,16,-
0.8808,vmsv_limited,512,-
0.8808,wbho1s_w,4.6875,degCA
0.8808,dwi_inj_angle,7.5,degCA
0.8808,win_margin_req,0,0.75 degCA
0.8808,ti_sum,2400,us
1.2119,ff_magic,1179004977,-
1.2119,ff_length,76,B
1.2119,ff_csum,64203,-
1.2119,ff_e_filt,0,%
1.2119,ff_f_q10,1,-
1.2119,ff_mode,3,-
1.2119,ff_status,3,-
1.2119,ff_e_raw,85,%
1.2119,ff_t_fuel,25,degC
1.2119,ff_frame_ctr,45,-
1.2119,ff_fw_ver,1,-
1.2119,ff_cal_mode,1,-
1.2119,ff_cal_ok,1,-
1.2119,ff_age_ticks,4.66,s
1.2119,ff_hold_ticks,0,s
1.2119,ff_frames,0,count
1.2119,ff_faults,0,count
1.2119,ff_stall,0,count
1.2119,ff_src_owner,1,-
1.2119,ff_src_seen,1,-
1.2119,ff_src_foreign,0,count
1.2119,ff_ticks,466,count
1.2119,ff_e_key,0,%
1.2119,ff_e_frac,0,-
1.2119,ff_frame_bad,1,-
1.2119,ff_dzw_e,0,degCA
1.2119,ff_fzw_q8,0,-
1.2119,ff_rk_calls,306,count
1.2119,ff_e_persist,0,%
1.2119,ff_persist_state,0,-
1.2119,ff_persist_err,2,-
1.2119,ff_diag_e_pct,0,%
1.2119,ff_diag_f_pct,100,%
1.2119,ff_diag_t_degc,25,degC
1.2119,ff_persist_wait,55.34,s
1.2119,ff_persist_writes,0,count
1.2119,ff_persist_fails,0,count
1.2119,eep_blk8_mirror_b0,0,%
1.2119,eep_blk8_mirror_b1,0,%
1.2119,eep_blk8_mirror_b2,0,%
1.2119,eep_blk8_mirror_b14,0,-
1.2119,eep_blk8_mirror_b29,0,-
1.2119,eep_blk8_mirror_csum,0,-
1.2119,nvm_queue_state,0,-
1.2119,raster_setA_10ms_count,465,count
1.2119,raster_setB_10ms_count,0,count
1.2119,raster_setB_1ms_count,0,count
1.2119,rk_fuel_mass,1799,-
1.2119,zwist_display_b1,15,degCA
1.2119,dwkrz_0,0,degCA
1.2119,dwkrz_1,0,degCA
1.2119,dwkrz_2,0,degCA
1.2119,dwkrz_3,0,degCA
1.2119,dwkrz_4,0,degCA
1.2119,dwkrz_5,0,degCA
1.2119,wkrm,0,degCA
1.2119,zw_low_octane_latch,0,-
1.2119,rl_w,51.5381,%
1.2119,nmot_w,1825,rpm
1.2119,rl_for_fuel,51.5381,%
1.2119,tmot,22.5,degC
1.2119,can_rx_spare0_b0,85,%
1.2119,can_rx_spare0_ctr,51,-
1.2119,ff_fst_q10,1,-
1.2119,ff_zwst_add,0,degCA
1.2119,tmst,-48,degC
1.2119,ksta_adapted,1,-
1.2119,zwstt,0,degCA
1.2119,B_st,0,-
1.2119,B_stend,0,-
1.2119,anztist,0,count
1.2119,zdgz,0,count
1.2119,tnst_w,0,count
1.2119,fr_w_b1,0,-
1.2119,rlsol_req,0,%
1.2119,rl_max_arb,0.195312,%
1.2119,ff_msv_sat_ticks,0,count
1.2119,ff_prail_add,0,bar
1.2119,ff_win_margin_min,-2.8125,degCA
1.2119,ff_prist_min,60,bar
1.2119,ff_diag_ticks,34,count
1.2119,prsoll_raw,0,bar
1.2119,prsoll_clamped,0,bar
1.2119,prsoll_rate,0,bar
1.2119,prsoll_w,61,bar
1.2119,prist_w,60,bar
1.2119,prdiff,0,bar
1.2119,vhdp_spare,16,-
1.2119,vmsv_limited,512,-
1.2119,wbho1s_w,4.6875,degCA
1.2119,dwi_inj_angle,7.5,degCA
1.2119,win_margin_req,0,0.75 degCA
1.2119,ti_sum,2400,us
1.5553,ff_magic,1179004977,-
1.5553,ff_length,76,B
1.5553,ff_csum,64498,-
1.5553,ff_e_filt,0,%
1.5553,ff_f_q10,1,-
1.5553,ff_mode,3,-
1.5553,ff_status,3,-
1.5553,ff_e_raw,85,%
1.5553,ff_t_fuel,25,degC
1.5553,ff_frame_ctr,55,-
1.5553,ff_fw_ver,1,-
1.5553,ff_cal_mode,1,-
1.5553,ff_cal_ok,1,-
1.5553,ff_age_ticks,5.71,s
1.5553,ff_hold_ticks,0,s
1.5553,ff_frames,0,count
1.5553,ff_faults,0,count
1.5553,ff_stall,0,count
1.5553,ff_src_owner,1,-
1.5553,ff_src_seen,1,-
1.5553,ff_src_foreign,0,count
1.5553,ff_ticks,571,count
1.5553,ff_e_key,0,%
1.5553,ff_e_frac,0,-
1.5553,ff_frame_bad,1,-
1.5553,ff_dzw_e,0,degCA
1.5553,ff_fzw_q8,0,-
1.5553,ff_rk_calls,408,count
1.5553,ff_e_persist,0,%
1.5553,ff_persist_state,0,-
1.5553,ff_persist_err,2,-
1.5553,ff_diag_e_pct,0,%
1.5553,ff_diag_f_pct,100,%
1.5553,ff_diag_t_degc,25,degC
1.5553,ff_persist_wait,54.29,s
1.5553,ff_persist_writes,0,count
1.5553,ff_persist_fails,0,count
1.5553,eep_blk8_mirror_b0,0,%
1.5553,eep_blk8_mirror_b1,0,%
1.5553,eep_blk8_mirror_b2,0,%
1.5553,eep_blk8_mirror_b14,0,-
1.5553,eep_blk8_mirror_b29,0,-
1.5553,eep_blk8_mirror_csum,0,-
1.5553,nvm_queue_state,0,-
1.5553,raster_setA_10ms_count,570,count
1.5553,raster_setB_10ms_count,0,count
1.5553,raster_setB_1ms_count,0,count
1.5553,rk_fuel_mass,1980,-
1.5553,zwist_display_b1,15,degCA
1.5553,dwkrz_0,0,degCA
1.5553,dwkrz_1,-0.75,degCA
1.5553,dwkrz_2,0,degCA
1.5553,dwkrz_3,0,degCA
1.5553,dwkrz_4,0,degCA
1.5553,dwkrz_5,0,degCA
1.5553,wkrm,0,degCA
1.5553,zw_low_octane_latch,0,-
1.5553,rl_w,59.1064,%
1.5553,nmot_w,2056,rpm
1.5553,rl_for_fuel,59.1064,%
1.5553,tmot,23.25,degC
1.5553,can_rx_spare0_b0,85,%
1.5553,can_rx_spare0_ctr,62,-
1.5553,ff_fst_q10,1,-
1.5553,ff_zwst_add,0,degCA
1.5553,tmst,-48,degC
1.5553,ksta_adapted,1,-
1.5553,zwstt,0,degCA
1.5553,B_st,0,-
1.5553,B_stend,0,-
1.5553,anztist,0,count
1.5553,zdgz,0,count
1.5553,tnst_w,0,count
1.5553,fr_w_b1,0,-
1.5553,rlsol_req,0,%
1.5553,rl_max_arb,0.195312,%
1.5553,ff_msv_sat_ticks,0,count
1.5553,ff_prail_add,0,bar
1.5553,ff_win_margin_min,-2.8125,degCA
1.5553,ff_prist_min,60,bar
1.5553,ff_diag_ticks,29,count
1.5553,prsoll_raw,0,bar
1.5553,prsoll_clamped,0,bar
1.5553,prsoll_rate,0,bar
1.5553,prsoll_w,61,bar
1.5553,prist_w,60,bar
1.5553,prdiff,0,bar
1.5553,vhdp_spare,16,-
1.5553,vmsv_limited,512,-
1.5553,wbho1s_w,4.6875,degCA
1.5553,dwi_inj_angle,7.5,degCA
1.5553,win_margin_req,0,0.75 degCA
1.5553,ti_sum,2400,us
1.8874,ff_magic,1179004977,-
1.8874,ff_length,76,B
1.8874,ff_csum,64288,-
1.8874,ff_e_filt,0,%
1.8874,ff_f_q10,1,-
1.8874,ff_mode,3,-
1.8874,ff_status,3,-
1.8874,ff_e_raw,85,%
1.8874,ff_t_fuel,25,degC
1.8874,ff_frame_ctr,65,-
1.8874,ff_fw_ver,1,-
1.8874,ff_cal_mode,1,-
1.8874,ff_cal_ok,1,-
1.8874,ff_age_ticks,6.71,s
1.8874,ff_hold_ticks,0,s
1.8874,ff_frames,0,count
1.8874,ff_faults,0,count
1.8874,ff_stall,0,count
1.8874,ff_src_owner,1,-
1.8874,ff_src_seen,1,-
1.8874,ff_src_foreign,0,count
1.8874,ff_ticks,671,count
1.8874,ff_e_key,0,%
1.8874,ff_e_frac,0,-
1.8874,ff_frame_bad,1,-
1.8874,ff_dzw_e,0,degCA
1.8874,ff_fzw_q8,0,-
1.8874,ff_rk_calls,516,count
1.8874,ff_e_persist,0,%
1.8874,ff_persist_state,0,-
1.8874,ff_persist_err,2,-
1.8874,ff_diag_e_pct,0,%
1.8874,ff_diag_f_pct,100,%
1.8874,ff_diag_t_degc,25,degC
1.8874,ff_persist_wait,53.29,s
1.8874,ff_persist_writes,0,count
1.8874,ff_persist_fails,0,count
1.8874,eep_blk8_mirror_b0,0,%
1.8874,eep_blk8_mirror_b1,0,%
1.8874,eep_blk8_mirror_b2,0,%
1.8874,eep_blk8_mirror_b14,0,-
1.8874,eep_blk8_mirror_b29,0,-
1.8874,eep_blk8_mirror_csum,0,-
1.8874,nvm_queue_state,0,-
1.8874,raster_setA_10ms_count,670,count
1.8874,raster_setB_10ms_count,0,count
1.8874,raster_setB_1ms_count,0,count
1.8874,rk_fuel_mass,2153,-
1.8874,zwist_display_b1,15,degCA
1.8874,dwkrz_0,-0.75,degCA
1.8874,dwkrz_1,-3,degCA
1.8874,dwkrz_2,-1.5,degCA
1.8874,dwkrz_3,0,degCA
1.8874,dwkrz_4,-2.25,degCA
1.8874,dwkrz_5,-0.75,degCA
1.8874,wkrm,-0.75,degCA
1.8874,zw_low_octane_latch,0,-
1.8874,rl_w,66.3086,%
1.8874,nmot_w,2276,rpm
1.8874,rl_for_fuel,66.3086,%
1.8874,tmot,23.25,degC
1.8874,can_rx_spare0_b0,85,%
1.8874,can_rx_spare0_ctr,71,-
1.8874,ff_fst_q10,1,-
1.8874,ff_zwst_add,0,degCA
1.8874,tmst,-48,degC
1.8874,ksta_adapted,1,-
1.8874,zwstt,0,degCA
1.8874,B_st,0,-
1.8874,B_stend,0,-
1.8874,anztist,0,count
1.8874,zdgz,0,count
1.8874,tnst_w,0,count
1.8874,fr_w_b1,0,-
1.8874,rlsol_req,0,%
1.8874,rl_max_arb,0.195312,%
1.8874,ff_msv_sat_ticks,0,count
1.8874,ff_prail_add,0,bar
1.8874,ff_win_margin_min,-2.8125,degCA
1.8874,ff_prist_min,60,bar
1.8874,ff_diag_ticks,29,count
1.8874,prsoll_raw,0,bar
1.8874,prsoll_clamped,0,bar
1.8874,prsoll_rate,0,bar
1.8874,prsoll_w,61,bar
1.8874,prist_w,60,bar
1.8874,prdiff,0,bar
1.8874,vhdp_spare,16,-
1.8874,vmsv_limited,512,-
1.8874,wbho1s_w,4.6875,degCA
1.8874,dwi_inj_angle,7.5,degCA
1.8874,win_margin_req,0,0.75 degCA
1.8874,ti_sum,2400,us
2.2170,ff_magic,1179004977,-
2.2170,ff_length,76,B
2.2170,ff_csum,64590,-
2.2170,ff_e_filt,0,%
2.2170,ff_f_q10,1,-
2.2170,ff_mode,3,-
2.2170,ff_status,3,-
2.2170,ff_e_raw,85,%
2.2170,ff_t_fuel,25,degC
2.2170,ff_frame_ctr,75,-
2.2170,ff_fw_ver,1,-
2.2170,ff_cal_mode,1,-
2.2170,ff_cal_ok,1,-
2.2170,ff_age_ticks,7.69,s
2.2170,ff_hold_ticks,0,s
2.2170,ff_frames,0,count
2.2170,ff_faults,0,count
2.2170,ff_stall,0,count
2.2170,ff_src_owner,1,-
2.2170,ff_src_seen,1,-
2.2170,ff_src_foreign,0,count
2.2170,ff_ticks,769,count
2.2170,ff_e_key,0,%
2.2170,ff_e_frac,0,-
2.2170,ff_frame_bad,1,-
2.2170,ff_dzw_e,0,degCA
2.2170,ff_fzw_q8,0,-
2.2170,ff_rk_calls,633,count
2.2170,ff_e_persist,0,%
2.2170,ff_persist_state,0,-
2.2170,ff_persist_err,2,-
2.2170,ff_diag_e_pct,0,%
2.2170,ff_diag_f_pct,100,%
2.2170,ff_diag_t_degc,25,degC
2.2170,ff_persist_wait,52.31,s
2.2170,ff_persist_writes,0,count
2.2170,ff_persist_fails,0,count
2.2170,eep_blk8_mirror_b0,0,%
2.2170,eep_blk8_mirror_b1,0,%
2.2170,eep_blk8_mirror_b2,0,%
2.2170,eep_blk8_mirror_b14,0,-
2.2170,eep_blk8_mirror_b29,0,-
2.2170,eep_blk8_mirror_csum,0,-
2.2170,nvm_queue_state,0,-
2.2170,raster_setA_10ms_count,768,count
2.2170,raster_setB_10ms_count,0,count
2.2170,raster_setB_1ms_count,0,count
2.2170,rk_fuel_mass,2321,-
2.2170,zwist_display_b1,15,degCA
2.2170,dwkrz_0,0,degCA
2.2170,dwkrz_1,-1.5,degCA
2.2170,dwkrz_2,-0.75,degCA
2.2170,dwkrz_3,0,degCA
2.2170,dwkrz_4,-0.75,degCA
2.2170,dwkrz_5,0,degCA
2.2170,wkrm,0,degCA
2.2170,zw_low_octane_latch,0,-
2.2170,rl_w,73.3643,%
2.2170,nmot_w,2491.75,rpm
2.2170,rl_for_fuel,73.3643,%
2.2170,tmot,24,degC
2.2170,can_rx_spare0_b0,85,%
2.2170,can_rx_spare0_ctr,81,-
2.2170,ff_fst_q10,1,-
2.2170,ff_zwst_add,0,degCA
2.2170,tmst,-48,degC
2.2170,ksta_adapted,1,-
2.2170,zwstt,0,degCA
2.2170,B_st,0,-
2.2170,B_stend,0,-
2.2170,anztist,0,count
2.2170,zdgz,0,count
2.2170,tnst_w,0,count
2.2170,fr_w_b1,0,-
2.2170,rlsol_req,0,%
2.2170,rl_max_arb,0.195312,%
2.2170,ff_msv_sat_ticks,0,count
2.2170,ff_prail_add,0,bar
2.2170,ff_win_margin_min,-2.8125,degCA
2.2170,ff_prist_min,60,bar
