# session: ff_fuel, 2026-09-22T20:01:12+03:00
# ecu: 03H906032 / 1037382557
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: KWP2000 0x2C/0x21 over TP2.0
# source_file: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/logging/sessions/ff_fuel.json
# simulated: true
# simulated_by: logging/ecu_sim.py -- NOT a recording of an ECU
# sim_patch: /Users/carlo/ecu_azx/.claude/worktrees/agent-a75332f8901c56fe1/patches/ff_fuel
# sim_time_scale: 5
time_s,var,value,unit
0.2036,eep_blk8_mirror_b14,0,-
0.2036,eep_blk8_mirror_b29,0,-
0.2036,eep_blk8_mirror_csum,0,-
0.2036,nvm_queue_state,0,-
0.2036,raster_setA_10ms_count,164,count
0.2036,raster_setB_10ms_count,0,count
0.2036,raster_setB_1ms_count,0,count
0.2036,rk_fuel_mass,1279,-
0.2036,zwist_display_b1,15,degCA
0.2036,dwkrz_0,0,degCA
0.2036,dwkrz_1,0,degCA
0.2036,dwkrz_2,0,degCA
0.2036,dwkrz_3,0,degCA
0.2036,dwkrz_4,0,degCA
0.2036,dwkrz_5,0,degCA
0.2036,wkrm,0,degCA
0.2036,zw_low_octane_latch,0,-
0.2036,rl_w,29.7852,%
0.2036,nmot_w,1160.75,rpm
0.2036,rl_for_fuel,29.7852,%
0.2036,tmot,21,degC
0.2036,can_rx_spare0_b0,85,%
0.2036,can_rx_spare0_ctr,21,-
0.2036,ff_fst_q10,1,-
0.2036,ff_zwst_add,0,degCA
0.2036,tmst,-48,degC
0.2036,ksta_adapted,1,-
0.2036,zwstt,0,degCA
0.2036,B_st,0,-
0.2036,B_stend,0,-
0.2036,anztist,0,count
0.2036,zdgz,0,count
0.2036,tnst_w,0,count
0.2036,fr_w_b1,0,-
0.2036,rlsol_req,0,%
0.2036,rl_max_arb,0.195312,%
0.2036,ff_msv_sat_ticks,0,count
0.2036,ff_prail_add,0,bar
0.2036,ff_win_margin_min,-2.8125,degCA
0.2036,ff_prist_min,60,bar
0.2036,ff_diag_ticks,36,count
0.2036,prsoll_raw,0,bar
0.2036,prsoll_clamped,0,bar
0.2036,prsoll_rate,0,bar
0.2036,prsoll_w,61,bar
0.2036,prist_w,60,bar
0.2036,prdiff,0,bar
0.2036,vhdp_spare,16,-
0.2036,vmsv_limited,512,-
0.2036,wbho1s_w,4.6875,degCA
0.2036,dwi_inj_angle,7.5,degCA
0.2036,win_margin_req,0,0.75 degCA
0.2036,ti_sum,2400,us
0.5459,ff_magic,1179004977,-
0.5459,ff_length,76,B
0.5459,ff_csum,64320,-
0.5459,ff_e_filt,5.3125,%
0.5459,ff_f_q10,1.03516,-
0.5459,ff_mode,1,-
0.5459,ff_status,0,-
0.5459,ff_e_raw,85,%
0.5459,ff_t_fuel,25,degC
0.5459,ff_frame_ctr,25,-
0.5459,ff_fw_ver,1,-
0.5459,ff_cal_mode,1,-
0.5459,ff_cal_ok,1,-
0.5459,ff_age_ticks,0.15,s
0.5459,ff_hold_ticks,0,s
0.5459,ff_frames,26,count
0.5459,ff_faults,0,count
0.5459,ff_stall,0,count
0.5459,ff_src_owner,1,-
0.5459,ff_src_seen,1,-
0.5459,ff_src_foreign,0,count
0.5459,ff_ticks,269,count
0.5459,ff_e_key,0,%
0.5459,ff_e_frac,923,-
0.5459,ff_frame_bad,0,-
0.5459,ff_dzw_e,0,degCA
0.5459,ff_fzw_q8,0,-
0.5459,ff_rk_calls,147,count
0.5459,ff_e_persist,0,%
0.5459,ff_persist_state,0,-
0.5459,ff_persist_err,2,-
0.5459,ff_diag_e_pct,5,%
0.5459,ff_diag_f_pct,103,%
0.5459,ff_diag_t_degc,25,degC
0.5459,ff_persist_wait,57.31,s
0.5459,ff_persist_writes,0,count
0.5459,ff_persist_fails,0,count
0.5459,eep_blk8_mirror_b0,0,%
0.5459,eep_blk8_mirror_b1,0,%
0.5459,eep_blk8_mirror_b2,0,%
0.5459,eep_blk8_mirror_b14,0,-
0.5459,eep_blk8_mirror_b29,0,-
0.5459,eep_blk8_mirror_csum,0,-
0.5459,nvm_queue_state,0,-
0.5459,raster_setA_10ms_count,268,count
0.5459,raster_setB_10ms_count,0,count
0.5459,raster_setB_1ms_count,0,count
0.5459,rk_fuel_mass,1458,-
0.5459,zwist_display_b1,15,degCA
0.5459,dwkrz_0,0,degCA
0.5459,dwkrz_1,0,degCA
0.5459,dwkrz_2,0,degCA
0.5459,dwkrz_3,0,degCA
0.5459,dwkrz_4,0,degCA
0.5459,dwkrz_5,0,degCA
0.5459,wkrm,0,degCA
0.5459,zw_low_octane_latch,0,-
0.5459,rl_w,37.3535,%
0.5459,nmot_w,1391.75,rpm
0.5459,rl_for_fuel,37.3535,%
0.5459,tmot,21,degC
0.5459,can_rx_spare0_b0,85,%
0.5459,can_rx_spare0_ctr,31,-
0.5459,ff_fst_q10,1,-
0.5459,ff_zwst_add,0,degCA
0.5459,tmst,-48,degC
0.5459,ksta_adapted,1,-
0.5459,zwstt,0,degCA
0.5459,B_st,0,-
0.5459,B_stend,0,-
0.5459,anztist,0,count
0.5459,zdgz,0,count
0.5459,tnst_w,0,count
0.5459,fr_w_b1,0,-
0.5459,rlsol_req,0,%
0.5459,rl_max_arb,0.195312,%
0.5459,ff_msv_sat_ticks,0,count
0.5459,ff_prail_add,0,bar
0.5459,ff_win_margin_min,-2.8125,degCA
0.5459,ff_prist_min,60,bar
0.5459,ff_diag_ticks,31,count
0.5459,prsoll_raw,0,bar
0.5459,prsoll_clamped,0,bar
0.5459,prsoll_rate,0,bar
0.5459,prsoll_w,61,bar
0.5459,prist_w,60,bar
0.5459,prdiff,0,bar
0.5459,vhdp_spare,16,-
0.5459,vmsv_limited,512,-
0.5459,wbho1s_w,4.6875,degCA
0.5459,dwi_inj_angle,7.5,degCA
0.5459,win_margin_req,0,0.75 degCA
0.5459,ti_sum,2400,us
0.8865,ff_magic,1179004977,-
0.8865,ff_length,76,B
0.8865,ff_csum,64259,-
0.8865,ff_e_filt,7.375,%
0.8865,ff_f_q10,1.04883,-
0.8865,ff_mode,1,-
0.8865,ff_status,0,-
0.8865,ff_e_raw,85,%
0.8865,ff_t_fuel,25,degC
0.8865,ff_frame_ctr,35,-
0.8865,ff_fw_ver,1,-
0.8865,ff_cal_mode,1,-
0.8865,ff_cal_ok,1,-
0.8865,ff_age_ticks,0.2,s
0.8865,ff_hold_ticks,0,s
0.8865,ff_frames,36,count
0.8865,ff_faults,0,count
0.8865,ff_stall,0,count
0.8865,ff_src_owner,1,-
0.8865,ff_src_seen,1,-
0.8865,ff_src_foreign,0,count
0.8865,ff_ticks,372,count
0.8865,ff_e_key,0,%
0.8865,ff_e_frac,812,-
0.8865,ff_frame_bad,0,-
0.8865,ff_dzw_e,0,degCA
0.8865,ff_fzw_q8,0,-
0.8865,ff_rk_calls,225,count
0.8865,ff_e_persist,0,%
0.8865,ff_persist_state,0,-
0.8865,ff_persist_err,2,-
0.8865,ff_diag_e_pct,7,%
0.8865,ff_diag_f_pct,104,%
0.8865,ff_diag_t_degc,25,degC
0.8865,ff_persist_wait,56.28,s
0.8865,ff_persist_writes,0,count
0.8865,ff_persist_fails,0,count
0.8865,eep_blk8_mirror_b0,0,%
0.8865,eep_blk8_mirror_b1,0,%
0.8865,eep_blk8_mirror_b2,0,%
0.8865,eep_blk8_mirror_b14,0,-
0.8865,eep_blk8_mirror_b29,0,-
0.8865,eep_blk8_mirror_csum,0,-
0.8865,nvm_queue_state,0,-
0.8865,raster_setA_10ms_count,371,count
0.8865,raster_setB_10ms_count,0,count
0.8865,raster_setB_1ms_count,0,count
0.8865,rk_fuel_mass,1636,-
0.8865,zwist_display_b1,15,degCA
0.8865,dwkrz_0,0,degCA
0.8865,dwkrz_1,0,degCA
0.8865,dwkrz_2,0,degCA
0.8865,dwkrz_3,0,degCA
0.8865,dwkrz_4,0,degCA
0.8865,dwkrz_5,0,degCA
0.8865,wkrm,0,degCA
0.8865,zw_low_octane_latch,0,-
0.8865,rl_w,44.7754,%
0.8865,nmot_w,1618.25,rpm
0.8865,rl_for_fuel,44.7754,%
0.8865,tmot,21.75,degC
0.8865,can_rx_spare0_b0,85,%
0.8865,can_rx_spare0_ctr,42,-
0.8865,ff_fst_q10,1,-
0.8865,ff_zwst_add,0,degCA
0.8865,tmst,-48,degC
0.8865,ksta_adapted,1,-
0.8865,zwstt,0,degCA
0.8865,B_st,0,-
0.8865,B_stend,0,-
0.8865,anztist,0,count
0.8865,zdgz,0,count
0.8865,tnst_w,0,count
0.8865,fr_w_b1,0,-
0.8865,rlsol_req,0,%
0.8865,rl_max_arb,0.195312,%
0.8865,ff_msv_sat_ticks,0,count
0.8865,ff_prail_add,0,bar
0.8865,ff_win_margin_min,-2.8125,degCA
0.8865,ff_prist_min,60,bar
0.8865,ff_diag_ticks,28,count
0.8865,prsoll_raw,0,bar
0.8865,prsoll_clamped,0,bar
0.8865,prsoll_rate,0,bar
0.8865,prsoll_w,61,bar
0.8865,prist_w,60,bar
0.8865,prdiff,0,bar
0.8865,vhdp_spare,16,-
0.8865,vmsv_limited,512,-
0.8865,wbho1s_w,4.6875,degCA
0.8865,dwi_inj_angle,7.5,degCA
0.8865,win_margin_req,0,0.75 degCA
0.8865,ti_sum,2400,us
1.2124,ff_magic,1179004977,-
1.2124,ff_length,76,B
1.2124,ff_csum,64137,-
1.2124,ff_e_filt,9.5,%
1.2124,ff_f_q10,1.0625,-
1.2124,ff_mode,1,-
1.2124,ff_status,0,-
1.2124,ff_e_raw,85,%
1.2124,ff_t_fuel,25,degC
1.2124,ff_frame_ctr,46,-
1.2124,ff_fw_ver,1,-
1.2124,ff_cal_mode,1,-
1.2124,ff_cal_ok,1,-
1.2124,ff_age_ticks,0.15,s
1.2124,ff_hold_ticks,0,s
1.2124,ff_frames,47,count
1.2124,ff_faults,0,count
1.2124,ff_stall,0,count
1.2124,ff_src_owner,1,-
1.2124,ff_src_seen,1,-
1.2124,ff_src_foreign,0,count
1.2124,ff_ticks,476,count
1.2124,ff_e_key,0,%
1.2124,ff_e_frac,4,-
1.2124,ff_frame_bad,0,-
1.2124,ff_dzw_e,0,degCA
1.2124,ff_fzw_q8,0,-
1.2124,ff_rk_calls,315,count
1.2124,ff_e_persist,0,%
1.2124,ff_persist_state,0,-
1.2124,ff_persist_err,2,-
1.2124,ff_diag_e_pct,10,%
1.2124,ff_diag_f_pct,106,%
1.2124,ff_diag_t_degc,25,degC
1.2124,ff_persist_wait,55.24,s
1.2124,ff_persist_writes,0,count
1.2124,ff_persist_fails,0,count
1.2124,eep_blk8_mirror_b0,0,%
1.2124,eep_blk8_mirror_b1,0,%
1.2124,eep_blk8_mirror_b2,0,%
1.2124,eep_blk8_mirror_b14,0,-
1.2124,eep_blk8_mirror_b29,0,-
1.2124,eep_blk8_mirror_csum,0,-
1.2124,nvm_queue_state,0,-
1.2124,raster_setA_10ms_count,475,count
1.2124,raster_setB_10ms_count,0,count
1.2124,raster_setB_1ms_count,0,count
1.2124,rk_fuel_mass,1814,-
1.2124,zwist_display_b1,15,degCA
1.2124,dwkrz_0,0,degCA
1.2124,dwkrz_1,0,degCA
1.2124,dwkrz_2,0,degCA
1.2124,dwkrz_3,0,degCA
1.2124,dwkrz_4,0,degCA
1.2124,dwkrz_5,0,degCA
1.2124,wkrm,0,degCA
1.2124,zw_low_octane_latch,0,-
1.2124,rl_w,52.2705,%
1.2124,nmot_w,1847,rpm
1.2124,rl_for_fuel,52.2705,%
1.2124,tmot,22.5,degC
1.2124,can_rx_spare0_b0,85,%
1.2124,can_rx_spare0_ctr,52,-
1.2124,ff_fst_q10,1,-
1.2124,ff_zwst_add,0,degCA
1.2124,tmst,-48,degC
1.2124,ksta_adapted,1,-
1.2124,zwstt,0,degCA
1.2124,B_st,0,-
1.2124,B_stend,0,-
1.2124,anztist,0,count
1.2124,zdgz,0,count
1.2124,tnst_w,0,count
1.2124,fr_w_b1,0,-
1.2124,rlsol_req,0,%
1.2124,rl_max_arb,0.195312,%
1.2124,ff_msv_sat_ticks,0,count
1.2124,ff_prail_add,0,bar
1.2124,ff_win_margin_min,-2.8125,degCA
1.2124,ff_prist_min,60,bar
1.2124,ff_diag_ticks,24,count
1.2124,prsoll_raw,0,bar
1.2124,prsoll_clamped,0,bar
1.2124,prsoll_rate,0,bar
1.2124,prsoll_w,61,bar
1.2124,prist_w,60,bar
1.2124,prdiff,0,bar
1.2124,vhdp_spare,16,-
1.2124,vmsv_limited,512,-
1.2124,wbho1s_w,4.6875,degCA
1.2124,dwi_inj_angle,7.5,degCA
1.2124,win_margin_req,0,0.75 degCA
1.2124,ti_sum,2400,us
1.5589,ff_magic,1179004977,-
1.5589,ff_length,76,B
1.5589,ff_csum,64078,-
1.5589,ff_e_filt,11.5,%
1.5589,ff_f_q10,1.07617,-
1.5589,ff_mode,1,-
1.5589,ff_status,0,-
1.5589,ff_e_raw,85,%
1.5589,ff_t_fuel,25,degC
1.5589,ff_frame_ctr,56,-
1.5589,ff_fw_ver,1,-
1.5589,ff_cal_mode,1,-
1.5589,ff_cal_ok,1,-
1.5589,ff_age_ticks,0.15,s
1.5589,ff_hold_ticks,0,s
1.5589,ff_frames,57,count
1.5589,ff_faults,0,count
1.5589,ff_stall,0,count
1.5589,ff_src_owner,1,-
1.5589,ff_src_seen,1,-
1.5589,ff_src_foreign,0,count
1.5589,ff_ticks,579,count
1.5589,ff_e_key,0,%
1.5589,ff_e_frac,917,-
1.5589,ff_frame_bad,0,-
1.5589,ff_dzw_e,0,degCA
1.5589,ff_fzw_q8,0,-
1.5589,ff_rk_calls,416,count
1.5589,ff_e_persist,0,%
1.5589,ff_persist_state,0,-
1.5589,ff_persist_err,2,-
1.5589,ff_diag_e_pct,12,%
1.5589,ff_diag_f_pct,107,%
1.5589,ff_diag_t_degc,25,degC
1.5589,ff_persist_wait,54.21,s
1.5589,ff_persist_writes,0,count
1.5589,ff_persist_fails,0,count
1.5589,eep_blk8_mirror_b0,0,%
1.5589,eep_blk8_mirror_b1,0,%
1.5589,eep_blk8_mirror_b2,0,%
1.5589,eep_blk8_mirror_b14,0,-
1.5589,eep_blk8_mirror_b29,0,-
1.5589,eep_blk8_mirror_csum,0,-
1.5589,nvm_queue_state,0,-
1.5589,raster_setA_10ms_count,578,count
1.5589,raster_setB_10ms_count,0,count
1.5589,raster_setB_1ms_count,0,count
1.5589,rk_fuel_mass,1994,-
1.5589,zwist_display_b1,15,degCA
1.5589,dwkrz_0,0,degCA
1.5589,dwkrz_1,-0.75,degCA
1.5589,dwkrz_2,0,degCA
1.5589,dwkrz_3,0,degCA
1.5589,dwkrz_4,-0.75,degCA
1.5589,dwkrz_5,0,degCA
1.5589,wkrm,0,degCA
1.5589,zw_low_octane_latch,0,-
1.5589,rl_w,59.668,%
1.5589,nmot_w,2073.75,rpm
1.5589,rl_for_fuel,59.668,%
1.5589,tmot,23.25,degC
1.5589,can_rx_spare0_b0,85,%
1.5589,can_rx_spare0_ctr,62,-
1.5589,ff_fst_q10,1,-
1.5589,ff_zwst_add,0,degCA
1.5589,tmst,-48,degC
1.5589,ksta_adapted,1,-
1.5589,zwstt,0,degCA
1.5589,B_st,0,-
1.5589,B_stend,0,-
1.5589,anztist,0,count
1.5589,zdgz,0,count
1.5589,tnst_w,0,count
1.5589,fr_w_b1,0,-
1.5589,rlsol_req,0,%
1.5589,rl_max_arb,0.195312,%
1.5589,ff_msv_sat_ticks,0,count
1.5589,ff_prail_add,0,bar
1.5589,ff_win_margin_min,-2.8125,degCA
1.5589,ff_prist_min,60,bar
1.5589,ff_diag_ticks,21,count
1.5589,prsoll_raw,0,bar
1.5589,prsoll_clamped,0,bar
1.5589,prsoll_rate,0,bar
1.5589,prsoll_w,61,bar
1.5589,prist_w,60,bar
1.5589,prdiff,0,bar
1.5589,vhdp_spare,16,-
1.5589,vmsv_limited,512,-
1.5589,wbho1s_w,4.6875,degCA
1.5589,dwi_inj_angle,7.5,degCA
1.5589,win_margin_req,0,0.75 degCA
1.5589,ti_sum,2400,us
1.8846,ff_magic,1179004977,-
1.8846,ff_length,76,B
1.8846,ff_csum,64053,-
1.8846,ff_e_filt,13.5,%
1.8846,ff_f_q10,1.08887,-
1.8846,ff_mode,1,-
1.8846,ff_status,0,-
1.8846,ff_e_raw,85,%
1.8846,ff_t_fuel,25,degC
1.8846,ff_frame_ctr,66,-
1.8846,ff_fw_ver,1,-
1.8846,ff_cal_mode,1,-
1.8846,ff_cal_ok,1,-
1.8846,ff_age_ticks,0.15,s
1.8846,ff_hold_ticks,0,s
1.8846,ff_frames,67,count
1.8846,ff_faults,0,count
1.8846,ff_stall,0,count
1.8846,ff_src_owner,1,-
1.8846,ff_src_seen,1,-
1.8846,ff_src_foreign,0,count
1.8846,ff_ticks,678,count
1.8846,ff_e_key,0,%
1.8846,ff_e_frac,522,-
1.8846,ff_frame_bad,0,-
1.8846,ff_dzw_e,0,degCA
1.8846,ff_fzw_q8,0,-
1.8846,ff_rk_calls,524,count
1.8846,ff_e_persist,0,%
1.8846,ff_persist_state,0,-
1.8846,ff_persist_err,2,-
1.8846,ff_diag_e_pct,14,%
1.8846,ff_diag_f_pct,108,%
1.8846,ff_diag_t_degc,25,degC
1.8846,ff_persist_wait,53.22,s
1.8846,ff_persist_writes,0,count
1.8846,ff_persist_fails,0,count
1.8846,eep_blk8_mirror_b0,0,%
1.8846,eep_blk8_mirror_b1,0,%
1.8846,eep_blk8_mirror_b2,0,%
1.8846,eep_blk8_mirror_b14,0,-
1.8846,eep_blk8_mirror_b29,0,-
1.8846,eep_blk8_mirror_csum,0,-
1.8846,nvm_queue_state,0,-
1.8846,raster_setA_10ms_count,677,count
1.8846,raster_setB_10ms_count,0,count
1.8846,raster_setB_1ms_count,0,count
1.8846,rk_fuel_mass,2162,-
1.8846,zwist_display_b1,15,degCA
1.8846,dwkrz_0,-0.75,degCA
1.8846,dwkrz_1,-3,degCA
1.8846,dwkrz_2,-1.5,degCA
1.8846,dwkrz_3,0,degCA
1.8846,dwkrz_4,-2.25,degCA
1.8846,dwkrz_5,-0.75,degCA
1.8846,wkrm,-0.75,degCA
1.8846,zw_low_octane_latch,0,-
1.8846,rl_w,66.7969,%
1.8846,nmot_w,2291.5,rpm
1.8846,rl_for_fuel,66.7969,%
1.8846,tmot,24,degC
1.8846,can_rx_spare0_b0,85,%
1.8846,can_rx_spare0_ctr,72,-
1.8846,ff_fst_q10,1,-
1.8846,ff_zwst_add,0,degCA
1.8846,tmst,-48,degC
1.8846,ksta_adapted,1,-
1.8846,zwstt,0,degCA
1.8846,B_st,0,-
1.8846,B_stend,0,-
1.8846,anztist,0,count
1.8846,zdgz,0,count
1.8846,tnst_w,0,count
1.8846,fr_w_b1,0,-
1.8846,rlsol_req,0,%
1.8846,rl_max_arb,0.195312,%
1.8846,ff_msv_sat_ticks,0,count
1.8846,ff_prail_add,0,bar
1.8846,ff_win_margin_min,-2.8125,degCA
1.8846,ff_prist_min,60,bar
1.8846,ff_diag_ticks,22,count
1.8846,prsoll_raw,0,bar
1.8846,prsoll_clamped,0,bar
1.8846,prsoll_rate,0,bar
1.8846,prsoll_w,61,bar
1.8846,prist_w,60,bar
1.8846,prdiff,0,bar
1.8846,vhdp_spare,16,-
1.8846,vmsv_limited,512,-
1.8846,wbho1s_w,4.6875,degCA
1.8846,dwi_inj_angle,7.5,degCA
1.8846,win_margin_req,0,0.75 degCA
1.8846,ti_sum,2400,us
2.2156,ff_magic,1179004977,-
2.2156,ff_length,76,B
2.2156,ff_csum,64016,-
2.2156,ff_e_filt,15.3125,%
2.2156,ff_f_q10,1.10059,-
2.2156,ff_mode,1,-
2.2156,ff_status,0,-
2.2156,ff_e_raw,85,%
2.2156,ff_t_fuel,25,degC
2.2156,ff_frame_ctr,75,-
2.2156,ff_fw_ver,1,-
2.2156,ff_cal_mode,1,-
2.2156,ff_cal_ok,1,-
2.2156,ff_age_ticks,0.15,s
2.2156,ff_hold_ticks,0,s
2.2156,ff_frames,76,count
2.2156,ff_faults,0,count
2.2156,ff_stall,0,count
2.2156,ff_src_owner,1,-
2.2156,ff_src_seen,1,-
2.2156,ff_src_foreign,0,count
2.2156,ff_ticks,770,count
2.2156,ff_e_key,0,%
2.2156,ff_e_frac,910,-
2.2156,ff_frame_bad,0,-
2.2156,ff_dzw_e,0,degCA
2.2156,ff_fzw_q8,0,-
2.2156,ff_rk_calls,634,count
2.2156,ff_e_persist,0,%
2.2156,ff_persist_state,0,-
2.2156,ff_persist_err,2,-
2.2156,ff_diag_e_pct,15,%
2.2156,ff_diag_f_pct,110,%
2.2156,ff_diag_t_degc,25,degC
2.2156,ff_persist_wait,52.3,s
2.2156,ff_persist_writes,0,count
2.2156,ff_persist_fails,0,count
2.2156,eep_blk8_mirror_b0,0,%
2.2156,eep_blk8_mirror_b1,0,%
2.2156,eep_blk8_mirror_b2,0,%
2.2156,eep_blk8_mirror_b14,0,-
2.2156,eep_blk8_mirror_b29,0,-
2.2156,eep_blk8_mirror_csum,0,-
2.2156,nvm_queue_state,0,-
2.2156,raster_setA_10ms_count,769,count
2.2156,raster_setB_10ms_count,0,count
2.2156,raster_setB_1ms_count,0,count
2.2156,rk_fuel_mass,2319,-
2.2156,zwist_display_b1,15,degCA
2.2156,dwkrz_0,0,degCA
2.2156,dwkrz_1,-0.75,degCA
2.2156,dwkrz_2,-0.75,degCA
2.2156,dwkrz_3,0,degCA
2.2156,dwkrz_4,-0.75,degCA
2.2156,dwkrz_5,0,degCA
2.2156,wkrm,0,degCA
2.2156,zw_low_octane_latch,0,-
2.2156,rl_w,73.4375,%
2.2156,nmot_w,2493.75,rpm
2.2156,rl_for_fuel,73.4375,%
2.2156,tmot,24,degC
2.2156,can_rx_spare0_b0,85,%
2.2156,can_rx_spare0_ctr,81,-
2.2156,ff_fst_q10,1,-
2.2156,ff_zwst_add,0,degCA
2.2156,tmst,-48,degC
2.2156,ksta_adapted,1,-
2.2156,zwstt,0,degCA
2.2156,B_st,0,-
2.2156,B_stend,0,-
2.2156,anztist,0,count
2.2156,zdgz,0,count
2.2156,tnst_w,0,count
2.2156,fr_w_b1,0,-
2.2156,rlsol_req,0,%
2.2156,rl_max_arb,0.195312,%
2.2156,ff_msv_sat_ticks,0,count
2.2156,ff_prail_add,0,bar
2.2156,ff_win_margin_min,-2.8125,degCA
2.2156,ff_prist_min,60,bar
2.2156,ff_diag_ticks,30,count
2.2156,prsoll_raw,0,bar
2.2156,prsoll_clamped,0,bar
2.2156,prsoll_rate,0,bar
2.2156,prsoll_w,61,bar
2.2156,prist_w,60,bar
2.2156,prdiff,0,bar
2.2156,vhdp_spare,16,-
2.2156,vmsv_limited,512,-
2.2156,wbho1s_w,4.6875,degCA
2.2156,dwi_inj_angle,7.5,degCA
2.2156,win_margin_req,0,0.75 degCA
2.2156,ti_sum,2400,us
2.5548,ff_magic,1179004977,-
2.5548,ff_length,76,B
2.5548,ff_csum,64194,-
2.5548,ff_e_filt,17.125,%
2.5548,ff_f_q10,1.11328,-
2.5548,ff_mode,1,-
2.5548,ff_status,0,-
2.5548,ff_e_raw,85,%
2.5548,ff_t_fuel,25,degC
2.5548,ff_frame_ctr,84,-
2.5548,ff_fw_ver,1,-
2.5548,ff_cal_mode,1,-
2.5548,ff_cal_ok,1,-
2.5548,ff_age_ticks,0.15,s
2.5548,ff_hold_ticks,0,s
2.5548,ff_frames,85,count
2.5548,ff_faults,0,count
2.5548,ff_stall,0,count
2.5548,ff_src_owner,1,-
2.5548,ff_src_seen,1,-
2.5548,ff_src_foreign,0,count
2.5548,ff_ticks,859,count
2.5548,ff_e_key,0,%
2.5548,ff_e_frac,317,-
2.5548,ff_frame_bad,0,-
2.5548,ff_dzw_e,0,degCA
2.5548,ff_fzw_q8,0,-
2.5548,ff_rk_calls,749,count
2.5548,ff_e_persist,0,%
2.5548,ff_persist_state,0,-
2.5548,ff_persist_err,2,-
2.5548,ff_diag_e_pct,17,%
2.5548,ff_diag_f_pct,111,%
2.5548,ff_diag_t_degc,25,degC
2.5548,ff_persist_wait,51.41,s
2.5548,ff_persist_writes,0,count
2.5548,ff_persist_fails,0,count
2.5548,eep_blk8_mirror_b0,0,%
2.5548,eep_blk8_mirror_b1,0,%
2.5548,eep_blk8_mirror_b2,0,%
2.5548,eep_blk8_mirror_b14,0,-
2.5548,eep_blk8_mirror_b29,0,-
2.5548,eep_blk8_mirror_csum,0,-
2.5548,nvm_queue_state,0,-
2.5548,raster_setA_10ms_count,858,count
2.5548,raster_setB_10ms_count,0,count
2.5548,raster_setB_1ms_count,0,count
2.5548,rk_fuel_mass,2478,-
2.5548,zwist_display_b1,15,degCA
2.5548,dwkrz_0,0,degCA
2.5548,dwkrz_1,-0.75,degCA
2.5548,dwkrz_2,0,degCA
2.5548,dwkrz_3,0,degCA
2.5548,dwkrz_4,-0.75,degCA
2.5548,dwkrz_5,0,degCA
2.5548,wkrm,0,degCA
2.5548,zw_low_octane_latch,0,-
2.5548,rl_w,79.834,%
2.5548,nmot_w,2689.75,rpm
2.5548,rl_for_fuel,79.834,%
2.5548,tmot,24.75,degC
2.5548,can_rx_spare0_b0,85,%
2.5548,can_rx_spare0_ctr,90,-
2.5548,ff_fst_q10,1,-
2.5548,ff_zwst_add,0,degCA
2.5548,tmst,-48,degC
2.5548,ksta_adapted,1,-
2.5548,zwstt,0,degCA
2.5548,B_st,0,-
2.5548,B_stend,0,-
2.5548,anztist,0,count
2.5548,zdgz,0,count
2.5548,tnst_w,0,count
2.5548,fr_w_b1,0,-
2.5548,rlsol_req,0,%
2.5548,rl_max_arb,0.195312,%
2.5548,ff_msv_sat_ticks,0,count
2.5548,ff_prail_add,0,bar
