# session: ff_fuel, 2026-09-17T15:23:14+03:00
# ecu: 03H906032 / 1037382557
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: KWP2000 0x2C/0x21 over TP2.0
# source_file: /Users/carlo/ecu_azx/.claude/worktrees/agent-a018e0e0ede90c99f/logging/sessions/ff_fuel.json
# simulated: true
# simulated_by: logging/ecu_sim.py -- NOT a recording of an ECU
# sim_patch: /Users/carlo/ecu_azx/.claude/worktrees/agent-a018e0e0ede90c99f/patches/ff_fuel
# sim_time_scale: 5
time_s,var,value,unit
0.1618,ff_magic,1179004977,-
0.1618,ff_length,68,B
0.1618,ff_csum,65050,-
0.1618,ff_e_filt,2.1875,%
0.1618,ff_f_q10,1.01465,-
0.1618,ff_mode,1,-
0.1618,ff_status,0,-
0.1618,ff_e_raw,85,%
0.1618,ff_t_fuel,25,degC
0.1618,ff_frame_ctr,10,-
0.1618,ff_fw_ver,1,-
0.1618,ff_cal_mode,1,-
0.1618,ff_cal_ok,1,-
0.1618,ff_age_ticks,0.1,s
0.1618,ff_hold_ticks,0,s
0.1618,ff_frames,11,count
0.1618,ff_faults,0,count
0.1618,ff_stall,0,count
0.1618,ff_src_owner,1,-
0.1618,ff_src_seen,1,-
0.1618,ff_src_foreign,0,count
0.1618,ff_ticks,110,count
0.1618,ff_e_key,0,%
0.1618,ff_e_frac,130,-
0.1618,ff_frame_bad,0,-
0.1618,ff_dzw_e,0,degCA
0.1618,ff_fzw_q8,0,-
0.1618,ff_rk_calls,50,count
0.1618,ff_e_persist,0,%
0.1618,ff_persist_state,0,-
0.1618,ff_persist_err,2,-
0.1618,ff_diag_e_pct,2,%
0.1618,ff_diag_f_pct,101,%
0.1618,ff_diag_t_degc,25,degC
0.1618,ff_persist_wait,58.9,s
0.1618,ff_persist_writes,0,count
0.1618,ff_persist_fails,0,count
0.1618,eep_blk8_mirror_b0,0,%
0.1618,eep_blk8_mirror_b14,0,-
0.1618,eep_blk8_mirror_b29,0,-
0.1618,eep_blk8_mirror_csum,0,-
0.1618,nvm_queue_state,0,-
0.1618,raster_setA_10ms_count,110,count
0.1618,raster_setB_10ms_count,0,count
0.1618,raster_setB_1ms_count,0,count
0.1618,rk_fuel_mass,1184,-
0.1618,ti_sum,157286,ms
0.1618,dwi_inj_angle,7.5,degCA
0.1618,zwist_display_b1,15,degCA
0.1618,dwkrz_0,0,degCA
0.1618,dwkrz_1,0,degCA
0.1618,dwkrz_2,0,degCA
0.1618,dwkrz_3,0,degCA
0.1618,dwkrz_4,0,degCA
0.1618,dwkrz_5,0,degCA
0.1618,wkrm,0,degCA
0.1618,zw_low_octane_latch,0,-
0.1618,rl_w,25.9033,%
0.1618,prist_w,60,bar
0.1618,nmot_w,1042,rpm
0.1618,rl_for_fuel,25.9033,%
0.1618,tmot,20.25,degC
0.1618,can_rx_spare0_b0,85,%
0.1618,can_rx_spare0_ctr,18,-
0.1618,ff_fst_q10,1,-
0.1618,ff_zwst_add,0,degCA
0.1618,tmst,-48,degC
0.1618,ksta_adapted,1,-
0.1618,zwstt,0,degCA
0.1618,B_st,0,-
0.1618,B_stend,0,-
0.1618,anztist,0,count
0.1618,zdgz,0,count
0.1618,tnst_w,0,count
0.1618,fr_w_b1,0,-
0.1618,rlsol_req,0,%
0.1618,rl_max_arb,0.195312,%
0.5064,ff_magic,1179004977,-
0.5064,ff_length,68,B
0.5064,ff_csum,64947,-
0.5064,ff_e_filt,4.75,%
0.5064,ff_f_q10,1.03125,-
0.5064,ff_mode,1,-
0.5064,ff_status,0,-
0.5064,ff_e_raw,85,%
0.5064,ff_t_fuel,25,degC
0.5064,ff_frame_ctr,27,-
0.5064,ff_fw_ver,1,-
0.5064,ff_cal_mode,1,-
0.5064,ff_cal_ok,1,-
0.5064,ff_age_ticks,0.21,s
0.5064,ff_hold_ticks,0,s
0.5064,ff_frames,28,count
0.5064,ff_faults,0,count
0.5064,ff_stall,0,count
0.5064,ff_src_owner,1,-
0.5064,ff_src_seen,1,-
0.5064,ff_src_foreign,0,count
0.5064,ff_ticks,238,count
0.5064,ff_e_key,0,%
0.5064,ff_e_frac,2,-
0.5064,ff_frame_bad,0,-
0.5064,ff_dzw_e,0,degCA
0.5064,ff_fzw_q8,0,-
0.5064,ff_rk_calls,126,count
0.5064,ff_e_persist,0,%
0.5064,ff_persist_state,0,-
0.5064,ff_persist_err,2,-
0.5064,ff_diag_e_pct,5,%
0.5064,ff_diag_f_pct,103,%
0.5064,ff_diag_t_degc,25,degC
0.5064,ff_persist_wait,57.62,s
0.5064,ff_persist_writes,0,count
0.5064,ff_persist_fails,0,count
0.5064,eep_blk8_mirror_b0,0,%
0.5064,eep_blk8_mirror_b14,0,-
0.5064,eep_blk8_mirror_b29,0,-
0.5064,eep_blk8_mirror_csum,0,-
0.5064,nvm_queue_state,0,-
0.5064,raster_setA_10ms_count,237,count
0.5064,raster_setB_10ms_count,0,count
0.5064,raster_setB_1ms_count,0,count
0.5064,rk_fuel_mass,1405,-
0.5064,ti_sum,157286,ms
0.5064,dwi_inj_angle,7.5,degCA
0.5064,zwist_display_b1,15,degCA
0.5064,dwkrz_0,0,degCA
0.5064,dwkrz_1,0,degCA
0.5064,dwkrz_2,0,degCA
0.5064,dwkrz_3,0,degCA
0.5064,dwkrz_4,0,degCA
0.5064,dwkrz_5,0,degCA
0.5064,wkrm,0,degCA
0.5064,zw_low_octane_latch,0,-
0.5064,rl_w,35.1318,%
0.5064,prist_w,60,bar
0.5064,nmot_w,1323.5,rpm
0.5064,rl_for_fuel,35.1318,%
0.5064,tmot,21,degC
0.5064,can_rx_spare0_b0,85,%
0.5064,can_rx_spare0_ctr,35,-
0.5064,ff_fst_q10,1,-
0.5064,ff_zwst_add,0,degCA
0.5064,tmst,-48,degC
0.5064,ksta_adapted,1,-
0.5064,zwstt,0,degCA
0.5064,B_st,0,-
0.5064,B_stend,0,-
0.5064,anztist,0,count
0.5064,zdgz,0,count
0.5064,tnst_w,0,count
0.5064,fr_w_b1,0,-
0.5064,rlsol_req,0,%
0.5064,rl_max_arb,0.195312,%
0.8367,ff_magic,1179004977,-
0.8367,ff_length,68,B
0.8367,ff_csum,64821,-
0.8367,ff_e_filt,7.5,%
0.8367,ff_f_q10,1.0498,-
0.8367,ff_mode,1,-
0.8367,ff_status,0,-
0.8367,ff_e_raw,85,%
0.8367,ff_t_fuel,25,degC
0.8367,ff_frame_ctr,44,-
0.8367,ff_fw_ver,1,-
0.8367,ff_cal_mode,1,-
0.8367,ff_cal_ok,1,-
0.8367,ff_age_ticks,0.24,s
0.8367,ff_hold_ticks,0,s
0.8367,ff_frames,45,count
0.8367,ff_faults,0,count
0.8367,ff_stall,0,count
0.8367,ff_src_owner,1,-
0.8367,ff_src_seen,1,-
0.8367,ff_src_foreign,0,count
0.8367,ff_ticks,377,count
0.8367,ff_e_key,0,%
0.8367,ff_e_frac,399,-
0.8367,ff_frame_bad,0,-
0.8367,ff_dzw_e,0,degCA
0.8367,ff_fzw_q8,0,-
0.8367,ff_rk_calls,229,count
0.8367,ff_e_persist,0,%
0.8367,ff_persist_state,0,-
0.8367,ff_persist_err,2,-
0.8367,ff_diag_e_pct,8,%
0.8367,ff_diag_f_pct,104,%
0.8367,ff_diag_t_degc,25,degC
0.8367,ff_persist_wait,56.23,s
0.8367,ff_persist_writes,0,count
0.8367,ff_persist_fails,0,count
0.8367,eep_blk8_mirror_b0,0,%
0.8367,eep_blk8_mirror_b14,0,-
0.8367,eep_blk8_mirror_b29,0,-
0.8367,eep_blk8_mirror_csum,0,-
0.8367,nvm_queue_state,0,-
0.8367,raster_setA_10ms_count,376,count
0.8367,raster_setB_10ms_count,0,count
0.8367,raster_setB_1ms_count,0,count
0.8367,rk_fuel_mass,1649,-
0.8367,ti_sum,157286,ms
0.8367,dwi_inj_angle,7.5,degCA
0.8367,zwist_display_b1,15,degCA
0.8367,dwkrz_0,0,degCA
0.8367,dwkrz_1,0,degCA
0.8367,dwkrz_2,0,degCA
0.8367,dwkrz_3,0,degCA
0.8367,dwkrz_4,0,degCA
0.8367,dwkrz_5,0,degCA
0.8367,wkrm,0,degCA
0.8367,zw_low_octane_latch,0,-
0.8367,rl_w,45.1416,%
0.8367,prist_w,60,bar
0.8367,nmot_w,1629.25,rpm
0.8367,rl_for_fuel,45.1416,%
0.8367,tmot,21.75,degC
0.8367,can_rx_spare0_b0,85,%
0.8367,can_rx_spare0_ctr,51,-
0.8367,ff_fst_q10,1,-
0.8367,ff_zwst_add,0,degCA
0.8367,tmst,-48,degC
0.8367,ksta_adapted,1,-
0.8367,zwstt,0,degCA
0.8367,B_st,0,-
0.8367,B_stend,0,-
0.8367,anztist,0,count
0.8367,zdgz,0,count
0.8367,tnst_w,0,count
0.8367,fr_w_b1,0,-
0.8367,rlsol_req,0,%
0.8367,rl_max_arb,0.195312,%
1.1729,ff_magic,1179004977,-
1.1729,ff_length,68,B
1.1729,ff_csum,64961,-
1.1729,ff_e_filt,10.4375,%
1.1729,ff_f_q10,1.06934,-
1.1729,ff_mode,1,-
1.1729,ff_status,0,-
1.1729,ff_e_raw,85,%
1.1729,ff_t_fuel,25,degC
1.1729,ff_frame_ctr,61,-
1.1729,ff_fw_ver,1,-
1.1729,ff_cal_mode,1,-
1.1729,ff_cal_ok,1,-
1.1729,ff_age_ticks,0.23,s
1.1729,ff_hold_ticks,0,s
1.1729,ff_frames,62,count
1.1729,ff_faults,0,count
1.1729,ff_stall,0,count
1.1729,ff_src_owner,1,-
1.1729,ff_src_seen,1,-
1.1729,ff_src_foreign,0,count
1.1729,ff_ticks,523,count
1.1729,ff_e_key,0,%
1.1729,ff_e_frac,13,-
1.1729,ff_frame_bad,0,-
1.1729,ff_dzw_e,0,degCA
1.1729,ff_fzw_q8,0,-
1.1729,ff_rk_calls,359,count
1.1729,ff_e_persist,0,%
1.1729,ff_persist_state,0,-
1.1729,ff_persist_err,2,-
1.1729,ff_diag_e_pct,10,%
1.1729,ff_diag_f_pct,106,%
1.1729,ff_diag_t_degc,25,degC
1.1729,ff_persist_wait,54.77,s
1.1729,ff_persist_writes,0,count
1.1729,ff_persist_fails,0,count
1.1729,eep_blk8_mirror_b0,0,%
1.1729,eep_blk8_mirror_b14,0,-
1.1729,eep_blk8_mirror_b29,0,-
1.1729,eep_blk8_mirror_csum,0,-
1.1729,nvm_queue_state,0,-
1.1729,raster_setA_10ms_count,522,count
1.1729,raster_setB_10ms_count,0,count
1.1729,raster_setB_1ms_count,0,count
1.1729,rk_fuel_mass,1901,-
1.1729,ti_sum,157286,ms
1.1729,dwi_inj_angle,7.5,degCA
1.1729,zwist_display_b1,15,degCA
1.1729,dwkrz_0,0,degCA
1.1729,dwkrz_1,0,degCA
1.1729,dwkrz_2,0,degCA
1.1729,dwkrz_3,0,degCA
1.1729,dwkrz_4,0,degCA
1.1729,dwkrz_5,0,degCA
1.1729,wkrm,0,degCA
1.1729,zw_low_octane_latch,0,-
1.1729,rl_w,55.6396,%
1.1729,prist_w,60,bar
1.1729,nmot_w,1950.5,rpm
1.1729,rl_for_fuel,55.6396,%
1.1729,tmot,22.5,degC
1.1729,can_rx_spare0_b0,85,%
1.1729,can_rx_spare0_ctr,68,-
1.1729,ff_fst_q10,1,-
1.1729,ff_zwst_add,0,degCA
1.1729,tmst,-48,degC
1.1729,ksta_adapted,1,-
1.1729,zwstt,0,degCA
1.1729,B_st,0,-
1.1729,B_stend,0,-
1.1729,anztist,0,count
1.1729,zdgz,0,count
1.1729,tnst_w,0,count
1.1729,fr_w_b1,0,-
1.1729,rlsol_req,0,%
1.1729,rl_max_arb,0.195312,%
1.5081,ff_magic,1179004977,-
1.5081,ff_length,68,B
1.5081,ff_csum,64623,-
1.5081,ff_e_filt,13.25,%
1.5081,ff_f_q10,1.08789,-
1.5081,ff_mode,1,-
1.5081,ff_status,0,-
1.5081,ff_e_raw,85,%
1.5081,ff_t_fuel,25,degC
1.5081,ff_frame_ctr,77,-
1.5081,ff_fw_ver,1,-
1.5081,ff_cal_mode,1,-
1.5081,ff_cal_ok,1,-
1.5081,ff_age_ticks,0.24,s
1.5081,ff_hold_ticks,0,s
1.5081,ff_frames,78,count
1.5081,ff_faults,0,count
1.5081,ff_stall,0,count
1.5081,ff_src_owner,1,-
1.5081,ff_src_seen,1,-
1.5081,ff_src_foreign,0,count
1.5081,ff_ticks,665,count
1.5081,ff_e_key,0,%
1.5081,ff_e_frac,367,-
1.5081,ff_frame_bad,0,-
1.5081,ff_dzw_e,0,degCA
1.5081,ff_fzw_q8,0,-
1.5081,ff_rk_calls,509,count
1.5081,ff_e_persist,0,%
1.5081,ff_persist_state,0,-
1.5081,ff_persist_err,2,-
1.5081,ff_diag_e_pct,13,%
1.5081,ff_diag_f_pct,108,%
1.5081,ff_diag_t_degc,25,degC
1.5081,ff_persist_wait,53.35,s
1.5081,ff_persist_writes,0,count
1.5081,ff_persist_fails,0,count
1.5081,eep_blk8_mirror_b0,0,%
1.5081,eep_blk8_mirror_b14,0,-
1.5081,eep_blk8_mirror_b29,0,-
1.5081,eep_blk8_mirror_csum,0,-
1.5081,nvm_queue_state,0,-
1.5081,raster_setA_10ms_count,664,count
1.5081,raster_setB_10ms_count,0,count
1.5081,raster_setB_1ms_count,0,count
1.5081,rk_fuel_mass,2146,-
1.5081,ti_sum,157286,ms
1.5081,dwi_inj_angle,7.5,degCA
1.5081,zwist_display_b1,15,degCA
1.5081,dwkrz_0,-0.75,degCA
1.5081,dwkrz_1,-3,degCA
1.5081,dwkrz_2,-0.75,degCA
1.5081,dwkrz_3,0,degCA
1.5081,dwkrz_4,-2.25,degCA
1.5081,dwkrz_5,-0.75,degCA
1.5081,wkrm,-0.75,degCA
1.5081,zw_low_octane_latch,0,-
1.5081,rl_w,65.8691,%
1.5081,prist_w,60,bar
